*********************************************************************************************
Basic information of the design:
11984 _26931_ NOR2_X1 False False False -1 -1 1140 2800 
11985 _26932_ NAND3_X1 False False False -1 -1 1520 2800 
11986 _26933_ INV_X1 False False False -1 -1 760 2800 
11987 _26934_ AOI21_X1 False False False -1 -1 1520 2800 
11988 _26935_ OAI21_X1 False False False -1 -1 1520 2800 
11989 _26936_ OAI21_X1 False False False -1 -1 1520 2800 
11990 _26937_ NAND2_X1 False False False -1 -1 1140 2800 
11991 _26938_ OAI21_X1 False False False -1 -1 1520 2800 
11992 _26939_ NOR2_X1 False False False -1 -1 1140 2800 
11993 _26940_ AOI21_X1 False False False -1 -1 1520 2800 
11994 _26941_ NOR3_X1 False False False -1 -1 1520 2800 
11995 _26942_ NOR2_X1 False False False -1 -1 1140 2800 
11996 _26943_ NOR2_X1 False False False -1 -1 1140 2800 
11997 _26944_ AOI221_X1 False False False -1 -1 2280 2800 
11998 _26945_ AOI22_X1 False False False -1 -1 1900 2800 
11999 _26946_ NOR3_X1 False False False -1 -1 1520 2800 
12000 _26947_ OAI21_X1 False False False -1 -1 1520 2800 
12001 _26948_ NOR3_X1 False False False -1 -1 1520 2800 
12002 _26949_ OAI221_X1 False False False -1 -1 2280 2800 
12003 _26950_ AOI21_X1 False False False -1 -1 1520 2800 
12004 _26951_ AOI221_X1 False False False -1 -1 2280 2800 
12005 _26952_ NOR3_X1 False False False -1 -1 1520 2800 
12006 _26953_ NOR2_X1 False False False -1 -1 1140 2800 
12007 _26954_ AOI21_X1 False False False -1 -1 1520 2800 
12008 _26955_ OR2_X4 False False False -1 -1 3420 2800 
12009 _26956_ NOR3_X1 False False False -1 -1 1520 2800 
12010 _26957_ AOI21_X1 False False False -1 -1 1520 2800 
12011 _26958_ AND2_X4 False False False -1 -1 3420 2800 
12012 _26959_ AOI221_X2 False False False -1 -1 4180 2800 
12013 _26960_ AOI21_X1 False False False -1 -1 1520 2800 
12014 _26961_ AOI211_X2 False False False -1 -1 3420 2800 
12015 _26962_ OAI21_X1 False False False -1 -1 1520 2800 
12016 _26963_ NAND3_X1 False False False -1 -1 1520 2800 
12017 _26964_ AOI21_X1 False False False -1 -1 1520 2800 
12018 _26965_ AOI21_X1 False False False -1 -1 1520 2800 
12019 _26966_ INV_X1 False False False -1 -1 760 2800 
12020 _26967_ OAI221_X1 False False False -1 -1 2280 2800 
12021 _26968_ NOR3_X1 False False False -1 -1 1520 2800 
12022 _26969_ OAI21_X1 False False False -1 -1 1520 2800 
12023 _26970_ OAI21_X1 False False False -1 -1 1520 2800 
12024 _26971_ AOI221_X1 False False False -1 -1 2280 2800 
12025 _26972_ OR2_X1 False False False -1 -1 1520 2800 
12026 _26973_ AOI21_X1 False False False -1 -1 1520 2800 
12027 _26974_ AOI21_X4 False False False -1 -1 4940 2800 
12028 _26975_ NOR3_X1 False False False -1 -1 1520 2800 
12029 _26976_ NOR3_X1 False False False -1 -1 1520 2800 
12030 _26977_ NOR3_X1 False False False -1 -1 1520 2800 
12031 _26978_ NOR2_X1 False False False -1 -1 1140 2800 
12032 _26979_ NOR3_X1 False False False -1 -1 1520 2800 
12033 _26980_ OAI33_X1 False False False -1 -1 2660 2800 
12034 _26981_ OR3_X1 False False False -1 -1 1900 2800 
12035 _26982_ NAND2_X1 False False False -1 -1 1140 2800 
12036 _26983_ AOI221_X1 False False False -1 -1 2280 2800 
12037 _26984_ INV_X2 False False False -1 -1 1140 2800 
12038 _26985_ NOR2_X1 False False False -1 -1 1140 2800 
12039 _26986_ NOR3_X1 False False False -1 -1 1520 2800 
12040 _26987_ NOR3_X1 False False False -1 -1 1520 2800 
12041 _26988_ NOR3_X1 False False False -1 -1 1520 2800 
12042 _26989_ OAI221_X1 False False False -1 -1 2280 2800 
12043 _26990_ OAI221_X2 False False False -1 -1 4180 2800 
12044 _26991_ NAND2_X1 False False False -1 -1 1140 2800 
12045 _26992_ OAI22_X1 False False False -1 -1 1900 2800 
12046 _26993_ AOI21_X1 False False False -1 -1 1520 2800 
12047 _26994_ NAND3_X1 False False False -1 -1 1520 2800 
12048 _26995_ NOR2_X1 False False False -1 -1 1140 2800 
12049 _26996_ OAI21_X1 False False False -1 -1 1520 2800 
12050 _26997_ NOR3_X1 False False False -1 -1 1520 2800 
12051 _26998_ OR4_X1 False False False -1 -1 2280 2800 
12052 _26999_ AND2_X1 False False False -1 -1 1520 2800 
12053 _27000_ NAND3_X1 False False False -1 -1 1520 2800 
12054 _27001_ NOR2_X1 False False False -1 -1 1140 2800 
12055 _27002_ AOI21_X1 False False False -1 -1 1520 2800 
12056 _27003_ OAI221_X1 False False False -1 -1 2280 2800 
12057 _27004_ NAND2_X1 False False False -1 -1 1140 2800 
12058 _27005_ NOR2_X1 False False False -1 -1 1140 2800 
12059 _27006_ NOR2_X1 False False False -1 -1 1140 2800 
12060 _27007_ OAI21_X1 False False False -1 -1 1520 2800 
12061 _27008_ AOI21_X1 False False False -1 -1 1520 2800 
12062 _27009_ AOI221_X1 False False False -1 -1 2280 2800 
12063 _27010_ AOI21_X1 False False False -1 -1 1520 2800 
12064 _27011_ AOI221_X1 False False False -1 -1 2280 2800 
12065 _27012_ NOR3_X1 False False False -1 -1 1520 2800 
12066 _27013_ OAI21_X1 False False False -1 -1 1520 2800 
12067 _27014_ AOI21_X1 False False False -1 -1 1520 2800 
12068 _27015_ OAI221_X1 False False False -1 -1 2280 2800 
12069 _27016_ OAI221_X1 False False False -1 -1 2280 2800 
12070 _27017_ AOI21_X1 False False False -1 -1 1520 2800 
12071 _27018_ OAI21_X1 False False False -1 -1 1520 2800 
12072 _27019_ AOI221_X1 False False False -1 -1 2280 2800 
12073 _27020_ OAI221_X1 False False False -1 -1 2280 2800 
12074 _27021_ NOR2_X1 False False False -1 -1 1140 2800 
12075 _27022_ NAND2_X1 False False False -1 -1 1140 2800 
12076 _27023_ AOI221_X1 False False False -1 -1 2280 2800 
12077 _27024_ OAI33_X1 False False False -1 -1 2660 2800 
12078 _27025_ OAI21_X1 False False False -1 -1 1520 2800 
12079 _27026_ NAND3_X1 False False False -1 -1 1520 2800 
12080 _27027_ OAI21_X1 False False False -1 -1 1520 2800 
12081 _27028_ NOR2_X1 False False False -1 -1 1140 2800 
12082 _27029_ AOI221_X1 False False False -1 -1 2280 2800 
12083 _27030_ NAND2_X1 False False False -1 -1 1140 2800 
12084 _27031_ MUX2_X1 False False False -1 -1 2660 2800 
12085 _27032_ OAI21_X1 False False False -1 -1 1520 2800 
12086 _27033_ NOR2_X1 False False False -1 -1 1140 2800 
12087 _27034_ AOI221_X1 False False False -1 -1 2280 2800 
12088 _27035_ AOI21_X1 False False False -1 -1 1520 2800 
12089 _27036_ AOI21_X1 False False False -1 -1 1520 2800 
12090 _27037_ NOR3_X1 False False False -1 -1 1520 2800 
12091 _27038_ NOR3_X1 False False False -1 -1 1520 2800 
12092 _27039_ NOR3_X1 False False False -1 -1 1520 2800 
12093 _27040_ NOR3_X1 False False False -1 -1 1520 2800 
12094 _27041_ AOI21_X1 False False False -1 -1 1520 2800 
12095 _27042_ AOI22_X1 False False False -1 -1 1900 2800 
12096 _27043_ INV_X1 False False False -1 -1 760 2800 
12097 _27044_ MUX2_X1 False False False -1 -1 2660 2800 
12098 _27045_ NAND2_X1 False False False -1 -1 1140 2800 
12099 _27046_ NOR2_X1 False False False -1 -1 1140 2800 
12100 _27047_ AOI221_X1 False False False -1 -1 2280 2800 
12101 _27048_ OAI21_X1 False False False -1 -1 1520 2800 
12102 _27049_ NAND3_X1 False False False -1 -1 1520 2800 
12103 _27050_ NAND3_X1 False False False -1 -1 1520 2800 
12104 _27051_ NAND2_X1 False False False -1 -1 1140 2800 
12105 _27052_ AOI21_X1 False False False -1 -1 1520 2800 
12106 _27053_ OAI221_X1 False False False -1 -1 2280 2800 
12107 _27054_ NOR2_X1 False False False -1 -1 1140 2800 
12108 _27055_ MUX2_X1 False False False -1 -1 2660 2800 
12109 _27056_ AOI21_X1 False False False -1 -1 1520 2800 
12110 _27057_ OAI22_X1 False False False -1 -1 1900 2800 
12111 _27058_ OAI221_X1 False False False -1 -1 2280 2800 
12112 _27059_ AOI21_X1 False False False -1 -1 1520 2800 
12113 _27060_ OAI21_X1 False False False -1 -1 1520 2800 
12114 _27061_ OAI21_X1 False False False -1 -1 1520 2800 
12115 _27062_ NAND2_X1 False False False -1 -1 1140 2800 
12116 _27063_ AOI21_X1 False False False -1 -1 1520 2800 
12117 _27064_ NOR2_X1 False False False -1 -1 1140 2800 
12118 _27065_ OAI221_X1 False False False -1 -1 2280 2800 
12119 _27066_ OAI22_X1 False False False -1 -1 1900 2800 
12120 _27067_ OAI21_X1 False False False -1 -1 1520 2800 
12121 _27068_ AOI221_X1 False False False -1 -1 2280 2800 
12122 _27069_ NOR2_X1 False False False -1 -1 1140 2800 
12123 _27070_ AOI21_X1 False False False -1 -1 1520 2800 
12124 _27071_ NAND3_X1 False False False -1 -1 1520 2800 
12125 _27072_ NOR2_X1 False False False -1 -1 1140 2800 
12126 _27073_ AOI221_X1 False False False -1 -1 2280 2800 
12127 _27074_ NOR2_X1 False False False -1 -1 1140 2800 
12128 _27075_ NOR2_X1 False False False -1 -1 1140 2800 
12129 _27076_ OAI21_X1 False False False -1 -1 1520 2800 
12130 _27077_ NOR2_X1 False False False -1 -1 1140 2800 
12131 _27078_ AOI221_X1 False False False -1 -1 2280 2800 
12132 _27079_ OAI21_X1 False False False -1 -1 1520 2800 
12133 _27080_ NAND2_X1 False False False -1 -1 1140 2800 
12134 _27081_ INV_X1 False False False -1 -1 760 2800 
12135 _27082_ NOR2_X1 False False False -1 -1 1140 2800 
12136 _27083_ OAI221_X1 False False False -1 -1 2280 2800 
12137 _27084_ OAI21_X1 False False False -1 -1 1520 2800 
12138 _27085_ OAI21_X1 False False False -1 -1 1520 2800 
12139 _27086_ AOI221_X1 False False False -1 -1 2280 2800 
12140 _27087_ NAND2_X1 False False False -1 -1 1140 2800 
12141 _27088_ NOR2_X1 False False False -1 -1 1140 2800 
12142 _27089_ AOI221_X1 False False False -1 -1 2280 2800 
12143 _27090_ NAND2_X1 False False False -1 -1 1140 2800 
12144 _27091_ NAND3_X1 False False False -1 -1 1520 2800 
12145 _27092_ AOI21_X1 False False False -1 -1 1520 2800 
12146 _27093_ OR3_X1 False False False -1 -1 1900 2800 
12147 _27094_ AOI221_X1 False False False -1 -1 2280 2800 
12148 _27095_ NAND3_X1 False False False -1 -1 1520 2800 
12149 _27096_ OAI21_X1 False False False -1 -1 1520 2800 
12150 _27097_ OAI22_X1 False False False -1 -1 1900 2800 
12151 _27098_ OAI221_X1 False False False -1 -1 2280 2800 
12152 _27099_ AOI211_X2 False False False -1 -1 3420 2800 
12153 _27100_ NOR3_X1 False False False -1 -1 1520 2800 
12154 _27101_ NOR3_X1 False False False -1 -1 1520 2800 
12155 _27102_ NAND2_X1 False False False -1 -1 1140 2800 
12156 _27103_ AOI22_X1 False False False -1 -1 1900 2800 
12157 _27104_ OAI21_X1 False False False -1 -1 1520 2800 
12158 _27105_ NOR2_X1 False False False -1 -1 1140 2800 
12159 _27106_ AOI21_X1 False False False -1 -1 1520 2800 
12160 _27107_ AOI221_X1 False False False -1 -1 2280 2800 
12161 _27108_ AOI22_X1 False False False -1 -1 1900 2800 
12162 _27109_ OAI21_X1 False False False -1 -1 1520 2800 
12163 _27110_ AOI21_X1 False False False -1 -1 1520 2800 
12164 _27111_ NOR4_X1 False False False -1 -1 1900 2800 
12165 _27112_ AND3_X1 False False False -1 -1 1900 2800 
12166 _27113_ NOR3_X1 False False False -1 -1 1520 2800 
12167 _27114_ NOR4_X1 False False False -1 -1 1900 2800 
12168 _27115_ OAI22_X1 False False False -1 -1 1900 2800 
12169 _27116_ AOI221_X1 False False False -1 -1 2280 2800 
12170 _27117_ OAI21_X1 False False False -1 -1 1520 2800 
12171 _27118_ NOR2_X1 False False False -1 -1 1140 2800 
12172 _27119_ AOI22_X1 False False False -1 -1 1900 2800 
12173 _27120_ OR2_X1 False False False -1 -1 1520 2800 
12174 _27121_ NAND3_X1 False False False -1 -1 1520 2800 
12175 _27122_ OR3_X1 False False False -1 -1 1900 2800 
12176 _27123_ AOI21_X1 False False False -1 -1 1520 2800 
12177 _27124_ OAI22_X1 False False False -1 -1 1900 2800 
12178 _27125_ OAI21_X1 False False False -1 -1 1520 2800 
12179 _27126_ NOR2_X1 False False False -1 -1 1140 2800 
12180 _27127_ AOI21_X1 False False False -1 -1 1520 2800 
12181 _27128_ OAI221_X1 False False False -1 -1 2280 2800 
12182 _27129_ OAI21_X1 False False False -1 -1 1520 2800 
12183 _27130_ NAND2_X1 False False False -1 -1 1140 2800 
12184 _27131_ AOI21_X1 False False False -1 -1 1520 2800 
12185 _27132_ OAI21_X1 False False False -1 -1 1520 2800 
12186 _27133_ NAND3_X1 False False False -1 -1 1520 2800 
12187 _27134_ OAI21_X1 False False False -1 -1 1520 2800 
12188 _27135_ AOI21_X1 False False False -1 -1 1520 2800 
12189 _27136_ NOR2_X1 False False False -1 -1 1140 2800 
12190 _27137_ OAI21_X1 False False False -1 -1 1520 2800 
12191 _27138_ AOI22_X1 False False False -1 -1 1900 2800 
12192 _27139_ OAI221_X1 False False False -1 -1 2280 2800 
12193 _27140_ MUX2_X1 False False False -1 -1 2660 2800 
12194 _27141_ OAI221_X1 False False False -1 -1 2280 2800 
12195 _27142_ OAI21_X1 False False False -1 -1 1520 2800 
12196 _27143_ AOI21_X1 False False False -1 -1 1520 2800 
12197 _27144_ NAND3_X1 False False False -1 -1 1520 2800 
12198 _27145_ AND3_X1 False False False -1 -1 1900 2800 
12199 _27146_ NOR3_X1 False False False -1 -1 1520 2800 
12200 _27147_ OR2_X1 False False False -1 -1 1520 2800 
12201 _27148_ AOI221_X1 False False False -1 -1 2280 2800 
12202 _27149_ NOR2_X1 False False False -1 -1 1140 2800 
12203 _27150_ AOI221_X1 False False False -1 -1 2280 2800 
12204 _27151_ AOI221_X1 False False False -1 -1 2280 2800 
12205 _27152_ OAI21_X1 False False False -1 -1 1520 2800 
12206 _27153_ OAI21_X1 False False False -1 -1 1520 2800 
12207 _27154_ AOI21_X1 False False False -1 -1 1520 2800 
12208 _27155_ NAND4_X1 False False False -1 -1 1900 2800 
12209 _27156_ NAND2_X1 False False False -1 -1 1140 2800 
12210 _27157_ NOR3_X1 False False False -1 -1 1520 2800 
12211 _27158_ NAND2_X1 False False False -1 -1 1140 2800 
12212 _27159_ AOI21_X1 False False False -1 -1 1520 2800 
12213 _27160_ AOI21_X1 False False False -1 -1 1520 2800 
12214 _27161_ MUX2_X1 False False False -1 -1 2660 2800 
12215 _27162_ AOI221_X1 False False False -1 -1 2280 2800 
12216 _27163_ NOR2_X1 False False False -1 -1 1140 2800 
12217 _27164_ AOI21_X1 False False False -1 -1 1520 2800 
12218 _27165_ NOR2_X1 False False False -1 -1 1140 2800 
12219 _27166_ AOI221_X1 False False False -1 -1 2280 2800 
12220 _27167_ AOI21_X1 False False False -1 -1 1520 2800 
12221 _27168_ OAI21_X1 False False False -1 -1 1520 2800 
12222 _27169_ OAI21_X1 False False False -1 -1 1520 2800 
12223 _27170_ OAI21_X1 False False False -1 -1 1520 2800 
12224 _27171_ OAI221_X1 False False False -1 -1 2280 2800 
12225 _27172_ NOR2_X1 False False False -1 -1 1140 2800 
12226 _27173_ NAND2_X1 False False False -1 -1 1140 2800 
12227 _27174_ AOI22_X1 False False False -1 -1 1900 2800 
12228 _27175_ OAI221_X1 False False False -1 -1 2280 2800 
12229 _27176_ AOI21_X1 False False False -1 -1 1520 2800 
12230 _27177_ OAI221_X1 False False False -1 -1 2280 2800 
12231 _27178_ AOI21_X1 False False False -1 -1 1520 2800 
12232 _27179_ AND2_X1 False False False -1 -1 1520 2800 
12233 _27180_ OAI21_X1 False False False -1 -1 1520 2800 
12234 _27181_ MUX2_X1 False False False -1 -1 2660 2800 
12235 _27182_ AOI221_X1 False False False -1 -1 2280 2800 
12236 _27183_ AOI21_X1 False False False -1 -1 1520 2800 
12237 _27184_ NAND2_X1 False False False -1 -1 1140 2800 
12238 _27185_ AOI22_X1 False False False -1 -1 1900 2800 
12239 _27186_ NAND3_X1 False False False -1 -1 1520 2800 
12240 _27187_ OAI211_X2 False False False -1 -1 3420 2800 
12241 _27188_ NOR2_X1 False False False -1 -1 1140 2800 
12242 _27189_ NAND2_X1 False False False -1 -1 1140 2800 
12243 _27190_ OAI221_X1 False False False -1 -1 2280 2800 
12244 _27191_ AOI21_X1 False False False -1 -1 1520 2800 
12245 _27192_ AOI21_X1 False False False -1 -1 1520 2800 
12246 _27193_ AOI21_X1 False False False -1 -1 1520 2800 
12247 _27194_ AOI221_X1 False False False -1 -1 2280 2800 
12248 _27195_ OAI21_X1 False False False -1 -1 1520 2800 
12249 _27196_ OAI21_X1 False False False -1 -1 1520 2800 
12250 _27197_ NAND2_X1 False False False -1 -1 1140 2800 
12251 _27198_ OAI21_X1 False False False -1 -1 1520 2800 
12252 _27199_ AOI221_X1 False False False -1 -1 2280 2800 
12253 _27200_ MUX2_X1 False False False -1 -1 2660 2800 
12254 _27201_ OAI21_X1 False False False -1 -1 1520 2800 
12255 _27202_ NAND3_X1 False False False -1 -1 1520 2800 
12256 _27203_ OAI221_X1 False False False -1 -1 2280 2800 
12257 _27204_ NOR2_X1 False False False -1 -1 1140 2800 
12258 _27205_ MUX2_X1 False False False -1 -1 2660 2800 
12259 _27206_ OAI221_X1 False False False -1 -1 2280 2800 
12260 _27207_ AOI221_X1 False False False -1 -1 2280 2800 
12261 _27208_ MUX2_X1 False False False -1 -1 2660 2800 
12262 _27209_ AOI221_X1 False False False -1 -1 2280 2800 
12263 _27210_ OR3_X1 False False False -1 -1 1900 2800 
12264 _27211_ MUX2_X1 False False False -1 -1 2660 2800 
12265 _27212_ MUX2_X1 False False False -1 -1 2660 2800 
12266 _27213_ AOI22_X1 False False False -1 -1 1900 2800 
12267 _27214_ AOI21_X1 False False False -1 -1 1520 2800 
12268 _27215_ OAI221_X1 False False False -1 -1 2280 2800 
12269 _27216_ INV_X1 False False False -1 -1 760 2800 
12270 _27217_ AOI21_X2 False False False -1 -1 2660 2800 
12271 _27218_ AOI22_X1 False False False -1 -1 1900 2800 
12272 _27219_ AOI21_X1 False False False -1 -1 1520 2800 
12273 _27220_ OAI221_X1 False False False -1 -1 2280 2800 
12274 _27221_ AOI21_X1 False False False -1 -1 1520 2800 
12275 _27222_ OAI21_X1 False False False -1 -1 1520 2800 
12276 _27223_ AOI21_X1 False False False -1 -1 1520 2800 
12277 _27224_ AOI21_X1 False False False -1 -1 1520 2800 
12278 _27225_ AOI21_X1 False False False -1 -1 1520 2800 
12279 _27226_ OAI22_X1 False False False -1 -1 1900 2800 
12280 _27227_ OR4_X1 False False False -1 -1 2280 2800 
12281 _27228_ AOI21_X1 False False False -1 -1 1520 2800 
12282 _27229_ AOI221_X1 False False False -1 -1 2280 2800 
12283 _27230_ OAI21_X1 False False False -1 -1 1520 2800 
12284 _27231_ OAI221_X1 False False False -1 -1 2280 2800 
12285 _27232_ OAI221_X1 False False False -1 -1 2280 2800 
12286 _27233_ OAI21_X1 False False False -1 -1 1520 2800 
12287 _27234_ AOI21_X1 False False False -1 -1 1520 2800 
12288 _27235_ NOR2_X1 False False False -1 -1 1140 2800 
12289 _27236_ AOI22_X1 False False False -1 -1 1900 2800 
12290 _27237_ NAND2_X1 False False False -1 -1 1140 2800 
12291 _27238_ NOR2_X1 False False False -1 -1 1140 2800 
12292 _27239_ AOI221_X1 False False False -1 -1 2280 2800 
12293 _27240_ AOI22_X1 False False False -1 -1 1900 2800 
12294 _27241_ OAI21_X1 False False False -1 -1 1520 2800 
12295 _27242_ INV_X1 False False False -1 -1 760 2800 
12296 _27243_ NOR2_X1 False False False -1 -1 1140 2800 
12297 _27244_ NOR2_X1 False False False -1 -1 1140 2800 
12298 _27245_ XNOR2_X2 False False False -1 -1 3800 2800 
12299 _27246_ XNOR2_X1 False False False -1 -1 2280 2800 
12300 _27247_ XNOR2_X2 False False False -1 -1 3800 2800 
12301 _27248_ MUX2_X2 False False False -1 -1 3420 2800 
12302 _27249_ OR3_X1 False False False -1 -1 1900 2800 
12303 _27250_ NAND3_X1 False False False -1 -1 1520 2800 
12304 _27251_ NAND2_X2 False False False -1 -1 1900 2800 
12305 _27252_ NOR2_X4 False False False -1 -1 3420 2800 
12306 _27253_ INV_X2 False False False -1 -1 1140 2800 
12307 _27254_ BUF_X4 False False False -1 -1 2660 2800 
12308 _27255_ BUF_X8 False False False -1 -1 4940 2800 
12309 _27256_ XNOR2_X1 False False False -1 -1 2280 2800 
12310 _27257_ XOR2_X1 False False False -1 -1 2280 2800 
12311 _27258_ NAND3_X1 False False False -1 -1 1520 2800 
12312 _27259_ NOR2_X1 False False False -1 -1 1140 2800 
12313 _27260_ NAND2_X1 False False False -1 -1 1140 2800 
12314 _27261_ AOI21_X1 False False False -1 -1 1520 2800 
12315 _27262_ XOR2_X1 False False False -1 -1 2280 2800 
12316 _27263_ NAND2_X1 False False False -1 -1 1140 2800 
12317 _27264_ NAND3_X1 False False False -1 -1 1520 2800 
12318 _27265_ AOI21_X1 False False False -1 -1 1520 2800 
12319 _27266_ INV_X1 False False False -1 -1 760 2800 
12320 _27267_ NAND3_X1 False False False -1 -1 1520 2800 
12321 _27268_ NAND2_X1 False False False -1 -1 1140 2800 
12322 _27269_ OAI21_X1 False False False -1 -1 1520 2800 
12323 _27270_ OR3_X2 False False False -1 -1 2280 2800 
12324 _27271_ INV_X1 False False False -1 -1 760 2800 
12325 _27272_ BUF_X1 False False False -1 -1 1140 2800 
12326 _27273_ XNOR2_X1 False False False -1 -1 2280 2800 
12327 _27274_ NAND3_X1 False False False -1 -1 1520 2800 
12328 _27275_ NOR2_X1 False False False -1 -1 1140 2800 
12329 _27276_ NAND2_X1 False False False -1 -1 1140 2800 
12330 _27277_ AOI21_X1 False False False -1 -1 1520 2800 
12331 _27278_ XNOR2_X1 False False False -1 -1 2280 2800 
12332 _27279_ NAND2_X1 False False False -1 -1 1140 2800 
12333 _27280_ NAND3_X1 False False False -1 -1 1520 2800 
12334 _27281_ AOI21_X1 False False False -1 -1 1520 2800 
12335 _27282_ INV_X1 False False False -1 -1 760 2800 
12336 _27283_ NAND3_X1 False False False -1 -1 1520 2800 
12337 _27284_ NAND2_X1 False False False -1 -1 1140 2800 
12338 _27285_ OAI21_X1 False False False -1 -1 1520 2800 
12339 _27286_ NOR3_X4 False False False -1 -1 5320 2800 
12340 _27287_ INV_X2 False False False -1 -1 1140 2800 
12341 _27288_ BUF_X2 False False False -1 -1 1520 2800 
12342 _27289_ BUF_X2 False False False -1 -1 1520 2800 
12343 _27290_ BUF_X2 False False False -1 -1 1520 2800 
12344 _27291_ BUF_X2 False False False -1 -1 1520 2800 
12345 _27292_ BUF_X2 False False False -1 -1 1520 2800 
12346 _27293_ BUF_X1 False False False -1 -1 1140 2800 
12347 _27294_ BUF_X1 False False False -1 -1 1140 2800 
12348 _27295_ BUF_X2 False False False -1 -1 1520 2800 
12349 _27296_ BUF_X1 False False False -1 -1 1140 2800 
12350 _27297_ XNOR2_X1 False False False -1 -1 2280 2800 
12351 _27298_ XNOR2_X1 False False False -1 -1 2280 2800 
12352 _27299_ MUX2_X1 False False False -1 -1 2660 2800 
12353 _27300_ XNOR2_X1 False False False -1 -1 2280 2800 
12354 _27301_ INV_X1 False False False -1 -1 760 2800 
12355 _27302_ XNOR2_X1 False False False -1 -1 2280 2800 
12356 _27303_ NOR3_X1 False False False -1 -1 1520 2800 
12357 _27304_ NOR3_X1 False False False -1 -1 1520 2800 
12358 _27305_ MUX2_X1 False False False -1 -1 2660 2800 
12359 _27306_ XOR2_X1 False False False -1 -1 2280 2800 
12360 _27307_ NOR3_X1 False False False -1 -1 1520 2800 
12361 _27308_ NOR3_X1 False False False -1 -1 1520 2800 
12362 _27309_ MUX2_X1 False False False -1 -1 2660 2800 
12363 _27310_ NAND3_X1 False False False -1 -1 1520 2800 
12364 _27311_ NAND2_X1 False False False -1 -1 1140 2800 
12365 _27312_ OAI21_X1 False False False -1 -1 1520 2800 
12366 _27313_ NOR3_X2 False False False -1 -1 2660 2800 
12367 _27314_ BUF_X2 False False False -1 -1 1520 2800 
12368 _27315_ NOR2_X1 False False False -1 -1 1140 2800 
12369 _27316_ XNOR2_X1 False False False -1 -1 2280 2800 
12370 _27317_ XNOR2_X1 False False False -1 -1 2280 2800 
12371 _27318_ MUX2_X1 False False False -1 -1 2660 2800 
12372 _27319_ XNOR2_X1 False False False -1 -1 2280 2800 
12373 _27320_ NAND2_X1 False False False -1 -1 1140 2800 
12374 _27321_ BUF_X1 False False False -1 -1 1140 2800 
12375 _27322_ INV_X1 False False False -1 -1 760 2800 
12376 _27323_ INV_X1 False False False -1 -1 760 2800 
12377 _27324_ NOR2_X1 False False False -1 -1 1140 2800 
12378 _27325_ XOR2_X1 False False False -1 -1 2280 2800 
12379 _27326_ AOI211_X2 False False False -1 -1 3420 2800 
12380 _27327_ INV_X1 False False False -1 -1 760 2800 
12381 _27328_ NOR2_X1 False False False -1 -1 1140 2800 
12382 _27329_ XNOR2_X1 False False False -1 -1 2280 2800 
12383 _27330_ AOI211_X2 False False False -1 -1 3420 2800 
12384 _27331_ NOR3_X4 False False False -1 -1 5320 2800 
12385 _27332_ NAND2_X1 False False False -1 -1 1140 2800 
12386 _27333_ OAI211_X2 False False False -1 -1 3420 2800 
12387 _27334_ BUF_X2 False False False -1 -1 1520 2800 
12388 _27335_ NAND2_X1 False False False -1 -1 1140 2800 
12389 _27336_ OAI211_X2 False False False -1 -1 3420 2800 
12390 _27337_ BUF_X2 False False False -1 -1 1520 2800 
12391 _27338_ NAND3_X1 False False False -1 -1 1520 2800 
12392 _27339_ NOR2_X2 False False False -1 -1 1900 2800 
12393 _27340_ BUF_X2 False False False -1 -1 1520 2800 
12394 _27341_ BUF_X4 False False False -1 -1 2660 2800 
12395 _27342_ INV_X1 False False False -1 -1 760 2800 
12396 _27343_ OAI21_X1 False False False -1 -1 1520 2800 
12397 _27344_ BUF_X2 False False False -1 -1 1520 2800 
12398 _27345_ AOI22_X1 False False False -1 -1 1900 2800 
12399 _27346_ XNOR2_X1 False False False -1 -1 2280 2800 
12400 _27347_ MUX2_X1 False False False -1 -1 2660 2800 
12401 _27348_ XOR2_X2 False False False -1 -1 3420 2800 
12402 clone155 BUF_X2 False False False -1 -1 1520 2800 
12403 _27350_ INV_X2 False False False -1 -1 1140 2800 
12404 _27351_ NOR2_X1 False False False -1 -1 1140 2800 
12405 _27352_ AOI22_X1 False False False -1 -1 1900 2800 
12406 _27353_ NAND2_X2 False False False -1 -1 1900 2800 
12407 _27354_ BUF_X1 False False False -1 -1 1140 2800 
12408 _27355_ AOI21_X1 False False False -1 -1 1520 2800 
12409 _27356_ BUF_X2 False False False -1 -1 1520 2800 
12410 _27357_ BUF_X2 False False False -1 -1 1520 2800 
12411 _27358_ BUF_X2 False False False -1 -1 1520 2800 
12412 _27359_ BUF_X2 False False False -1 -1 1520 2800 
12413 _27360_ AOI21_X1 False False False -1 -1 1520 2800 
12414 _27361_ BUF_X4 False False False -1 -1 2660 2800 
12415 _27362_ BUF_X8 False False False -1 -1 4940 2800 
12416 _27363_ AOI22_X1 False False False -1 -1 1900 2800 
12417 _27364_ AOI221_X1 False False False -1 -1 2280 2800 
12418 _27365_ BUF_X2 False False False -1 -1 1520 2800 
12419 _27366_ BUF_X1 False False False -1 -1 1140 2800 
12420 _27367_ XNOR2_X2 False False False -1 -1 3800 2800 
12421 _27368_ BUF_X2 False False False -1 -1 1520 2800 
12422 _27369_ BUF_X1 False False False -1 -1 1140 2800 
